,0,1
0,-186.69307,-132.9125
1,-279.9483,-23.162306
2,164.83347,220.76157
3,224.43044,52.514523
4,109.72851,167.689
5,-224.41989,-140.06071
6,190.0853,-54.210567
7,-29.312954,286.38446
8,-275.3772,-26.97966
9,-148.54341,207.65794
10,84.83191,-281.6622
11,280.38916,-19.863638
12,137.59897,-275.8988
13,-3.9004254,-297.71417
14,-252.86824,80.13264
15,279.93036,-94.48339
16,66.48291,-36.312057
17,-98.33624,-176.0759
18,-255.09535,33.83752
19,259.21222,87.64518
20,227.93561,193.0722
21,-299.57236,-30.267307
22,240.41653,60.59041
23,178.99919,44.997528
24,-28.401892,189.82658
25,97.977486,-178.60086
26,-199.39973,164.80257
27,-280.8982,-106.32359
28,204.40346,70.01627
29,-154.37186,-10.8944645
30,-213.84889,87.62015
31,-240.69316,-155.91129
32,54.34014,266.73566
33,145.10379,-143.75365
34,156.14957,-258.21634
35,149.15645,142.99568
36,289.18198,68.808426
37,131.63058,187.3801
38,-141.62352,-143.21114
39,214.4029,127.58269
40,277.00992,16.425611
41,-39.50371,-278.65677
42,29.177427,-284.46756
43,-298.7233,78.809616
44,283.22717,-71.03255
45,37.0636,-251.8154
46,268.50128,95.34703
47,67.74079,-208.88158
48,-65.52729,-291.12137
49,138.83118,243.6878
50,249.5343,-165.21606
51,258.29437,-137.42015
52,-208.92885,176.27943
53,-22.779984,-249.1236
54,232.64186,167.98325
55,-232.33139,-14.2414875
56,-232.33801,-168.715
57,194.24129,-186.12546
58,-285.73523,-58.556618
59,-67.86766,-273.3817
60,258.5937,22.4449
61,-174.57812,35.97389
62,190.93309,-188.47055
63,50.304188,37.522263
64,178.55508,-250.17189
65,289.32095,-21.822714
66,176.35338,-208.9706
67,140.34706,218.22995
68,18.194847,298.14453
69,229.90071,-179.21202
70,157.51773,249.70116
71,-197.18684,-30.01583
72,57.790836,-296.7821
73,-287.20468,69.41157
74,55.01574,69.566216
75,285.38327,-41.969437
76,-134.27945,178.47563
77,281.2933,-98.92239
78,230.49748,68.38007
79,-306.71033,-7.8691754
80,160.17046,30.893276
81,-301.0551,-49.110043
82,233.29141,168.54726
83,-278.72168,-102.84206
84,8.234945,302.8049
85,-191.29701,175.5543
86,26.936022,-239.8929
87,-212.32973,-4.439033
88,280.98874,81.883995
89,291.6675,-14.721483
90,-287.2582,25.124956
91,272.87695,7.003976
92,253.09917,-88.67094
93,186.21213,-71.411964
94,-172.27574,-229.46652
95,-141.86496,120.76548
96,-284.89685,-41.495644
97,44.836227,276.56732
98,-98.9732,276.87967
99,-165.31999,229.18634
100,242.17648,-30.51536
101,31.27174,79.7909
102,39.317593,-10.917024
103,-124.61613,266.66153
104,14.484304,-276.4451
105,49.463264,87.54934
106,270.66058,6.661535
107,-240.1812,182.94037
108,-5.1816435,231.65929
109,-110.1993,-264.79642
110,118.07088,-257.24655
111,-39.1208,-65.86792
112,211.23277,78.28188
113,-81.72383,-77.1541
114,-266.06644,137.30928
115,181.41393,-120.9992
116,57.67241,-250.48183
117,-221.73634,-175.66154
118,-220.75479,-39.421047
119,-207.31439,-214.36507
120,273.7306,84.36462
121,53.443443,278.1966
122,-235.33304,-21.08096
123,-65.1082,-177.49852
124,261.903,-52.45458
125,-28.21224,-305.17877
126,217.45555,-116.93185
127,42.209812,-307.12805
128,-85.72256,-285.03778
129,-153.01791,-249.29128
130,93.523766,-267.888
131,-0.91586834,-238.92029
132,-255.1535,40.686367
133,30.44171,70.63005
134,-304.26828,16.004122
135,244.00432,-71.13036
136,-21.31259,-305.8661
137,-247.09438,-175.82823
138,89.28244,-257.02267
139,217.37784,204.51367
140,-301.11383,66.17736
141,83.45725,259.72208
142,222.5228,-205.21077
143,3.3772264,-281.4702
144,-114.094864,-261.25412
145,-109.030495,181.88835
146,4.43119,35.495758
147,271.84943,52.862267
148,28.513788,-243.08107
149,-268.02988,-20.3092
150,-86.21566,271.64236
151,36.409386,-251.21384
152,74.58188,-175.88097
153,189.60873,202.35345
154,295.61813,26.20599
155,147.19904,-264.91782
156,-118.252396,208.33383
157,-154.70494,226.90228
158,-158.06671,126.91027
159,-79.627365,275.9273
160,162.99289,-237.22084
161,55.187824,-223.3389
162,-263.6476,126.6279
163,253.45416,-91.68224
164,-119.175095,-153.6069
165,-94.3963,106.327835
166,-93.579414,268.53723
167,95.75183,-289.5503
168,-245.10507,-97.56048
169,242.90222,78.19592
170,-281.45703,-105.98522
171,-46.753418,-237.60596
172,146.19846,-204.22787
173,236.88506,56.54604
174,-306.1434,22.328846
175,144.55772,251.35422
176,-136.42746,277.01813
177,292.0057,-40.765537
178,260.17596,137.69691
179,248.23582,149.34138
180,229.00432,136.68645
181,-120.097046,231.24925
182,103.13566,-287.01965
183,-100.024864,167.32039
184,-224.30354,206.61324
185,-38.229534,304.98654
186,-143.77728,3.3380191
187,7.111603,94.02485
188,290.45267,13.724591
189,270.82257,-34.704926
190,121.66851,196.38843
191,150.4228,31.837265
192,-9.297485,-306.45486
193,-184.02501,-187.27628
194,-60.59995,-76.928856
195,-69.27457,-268.75186
196,221.31422,-179.30489
197,-106.59983,-272.23022
198,-121.117424,133.89603
199,66.46359,81.573494
200,-291.52286,-74.39497
201,169.9725,-244.96745
202,3.5938644,-288.8142
203,-5.5686836,-54.599808
204,-42.01024,-301.13925
205,206.71283,166.23149
206,269.38724,113.5475
207,37.675526,284.75418
208,261.6686,1.299446
209,-14.679463,88.520676
210,102.80442,-236.11728
211,-2.4904878,13.093985
212,-187.49037,-168.86139
213,-224.6976,-21.654812
214,176.33595,-172.059
215,-112.57663,254.14291
216,-293.6583,-1.5085711
217,-39.36623,23.807476
218,-61.218258,-180.48178
219,162.4828,243.80031
220,-47.83799,175.6862
221,-257.19263,-28.594398
222,96.22581,-224.11386
223,59.30996,158.05289
224,277.95862,11.989357
225,288.74985,-67.42446
226,253.20447,-67.11994
227,-305.95886,16.819027
228,79.02441,-256.28598
229,228.90288,175.07613
230,-106.933815,40.623447
231,-81.77783,-11.904143
232,-143.01239,275.32376
233,-162.76363,258.12582
234,6.3777094,203.32234
235,-201.49603,1.158235
236,-130.47534,1.2984674
237,-58.328167,240.82697
