,0,1
0,-3.4120967,2.2647784
1,0.7845678,-3.9013839
2,0.70555764,-1.5665333
3,-1.2254121,2.0196192
4,0.5779143,-0.41958436
5,2.8842607,-1.9400038
6,3.4782891,2.4553535
7,-0.47194815,2.1031103
8,-1.2130468,-0.4832024
9,-1.4988117,1.7982945
10,1.7191473,1.166299
11,-2.067605,2.7745676
12,-0.6767356,3.5353825
13,3.7453477,0.55344325
14,-4.2084975,1.2311573
15,4.4162974,1.4590248
16,-0.027846722,-2.8532875
17,0.49554828,-3.7447844
18,1.3561505,3.8583155
19,0.32104412,-1.7681775
20,-0.079648435,-1.1836132
21,-0.1356129,-3.4067705
22,-0.8205611,2.6833928
23,2.960404,-3.264032
24,-2.354108,3.1495597
25,2.595857,-0.9213504
26,-2.7352452,2.3949535
27,1.3888292,-4.0258207
28,0.8535555,-0.6525434
29,0.7124442,-1.3296947
30,3.3442397,0.8457692
31,0.66442,-2.422084
32,1.551601,3.825903
33,-0.99638635,-4.4484854
34,-2.0325665,-3.409845
35,0.73802274,2.0234203
36,1.5986683,0.6113396
37,3.0958047,-0.93464094
38,-2.411162,1.0254945
39,1.9637862,-1.3977578
40,-0.11966799,-0.16307527
41,1.3061705,-2.242268
42,4.087461,1.7582427
43,-1.0810152,-2.7227077
44,3.625762,-1.5757554
45,0.9335344,0.9289546
46,-0.05126015,0.66274637
47,1.6432557,-0.9005097
48,3.9218953,2.4533198
49,0.23162533,-4.204475
50,0.3921512,1.9799441
51,3.6498675,0.18728964
52,3.2566514,-2.0734818
53,-0.59439135,-3.6387844
54,3.1639698,0.92154384
55,2.2316873,0.9509912
56,1.4354912,-1.7555717
57,1.7612953,3.6392732
58,-2.089312,0.39157745
59,3.8173745,-1.2737997
60,-1.8723158,-1.7109442
61,-0.94647247,-4.357029
62,1.6413918,-2.240756
63,2.6411016,0.80854505
64,-4.056695,2.284611
65,-0.655759,-3.673988
66,2.330018,2.7338111
67,2.2597055,-2.9606104
68,-3.079338,1.0277793
69,1.0971571,-2.016278
70,-1.9899242,2.9058652
71,-1.3601384,4.1086903
72,-1.4806026,-0.05056296
73,-3.3350756,1.5176235
74,-3.0505939,-2.558506
75,2.3385913,-3.2922254
76,-1.80453,-3.8162484
77,-0.3152502,3.122829
78,0.44964877,2.25746
79,2.0598695,1.456394
80,-3.4580386,1.1323596
81,3.2790253,-2.615068
82,-2.9435475,-3.0958595
83,-2.1794407,-1.3655102
84,0.38984585,1.5831391
85,-0.24021158,-1.0023631
86,-2.6446476,0.683552
87,3.669353,0.621942
88,-1.1119542,1.9412221
89,-2.2793107,-0.73781157
90,-3.8159986,-2.0648508
91,0.56255764,1.5501572
92,1.7129363,4.2793055
93,1.9766132,-4.055275
94,0.46094945,-0.8811455
95,-1.4806813,3.5893967
96,1.084625,3.824564
97,-1.3663294,-4.159289
98,0.11987435,-1.6670735
99,1.5636346,-3.766172
100,-3.8312724,-1.4555049
101,0.9540914,-1.0919696
102,-1.5768937,-1.1434559
103,1.8488239,0.12070796
104,-1.9994419,-1.6724149
105,-3.0608716,-0.7235934
106,1.3111824,0.7029811
107,2.0885692,-1.1793082
108,-3.8267233,-0.39524642
109,-2.0113537,0.7917222
110,1.0826293,-1.1531591
111,-3.5829515,-1.5381349
112,1.273175,1.577438
113,1.2543777,-2.7231526
114,0.41177064,-4.3246517
115,-0.84693414,-3.719209
116,1.3985417,-0.84296274
117,2.0294425,-2.989637
118,3.7077389,-0.9528753
119,0.6168924,2.0957947
120,-3.13183,2.2648566
121,-3.1832674,0.21564896
122,-1.8441124,1.7482717
123,-3.21011,-0.93911767
124,0.80589205,0.03607589
125,-0.40539816,-1.9196368
126,-3.4432127,-1.0164385
127,0.8918661,2.468231
128,-1.026323,-0.4037824
129,2.6187944,3.7336576
130,-3.3454292,3.1203456
131,-0.19323975,-3.1529648
132,-2.8602786,1.6801136
133,-0.98556906,0.43972948
134,-0.86562604,-0.6676517
135,-2.6600854,2.739463
136,0.9755857,3.127394
137,0.272633,-1.1720537
138,0.1251353,-1.9861156
139,-2.3016033,-2.976001
140,1.3369945,3.803942
141,-4.41529,0.8345636
142,3.312697,-2.826382
143,3.6086776,1.6125803
144,3.3581595,-1.2275575
145,1.6960355,2.9176707
146,3.6962345,1.4850985
147,2.3621616,2.1920333
148,-1.834766,1.5627742
149,-1.9720944,0.2158358
150,-0.025432251,-2.3059373
151,0.4625832,-3.7427437
152,0.43334594,2.9636893
153,-1.0289186,-1.3097086
154,0.7000496,-1.2708943
155,0.8738289,2.7906687
156,0.6629513,1.5822694
157,4.4833713,0.6940993
158,2.6902294,-1.909954
159,1.7214491,3.47086
160,1.786963,2.6520302
161,-3.6223395,2.0523434
162,0.050959412,0.97188586
163,-3.0063303,3.4086933
164,-2.5997612,-3.4906256
165,2.6746843,-2.3808904
166,3.7448194,-0.49036035
167,0.025828406,-0.82044595
168,-1.5060419,-1.8478923
169,2.69403,-0.9132407
170,0.017110249,0.6084289
171,3.8726425,2.0053458
172,-2.2858484,1.2384588
173,1.7083855,0.7240844
174,2.624967,2.6201925
175,2.6846967,1.854407
176,-1.5326174,-3.3388457
177,2.430405,2.244172
178,-3.5644777,1.97791
179,2.7549288,-1.7254167
180,-0.25039938,-4.20372
181,0.4630768,1.9822333
182,-0.07620375,-4.0174665
183,1.040823,-1.6112673
184,-1.1346521,-3.0914335
185,-0.8722652,-4.2385645
186,-3.0731912,-0.15283614
187,2.9919524,1.8009216
188,2.8215966,1.6744912
189,3.7223237,2.1589582
190,-0.9046545,-1.0827717
191,1.091816,0.9129516
192,-0.48430288,2.0889862
193,-0.55496025,0.41776606
194,-3.5257506,1.4855444
195,3.5240278,1.0432341
196,-0.41548258,0.11541531
197,3.488586,0.60840714
198,-2.0703225,-1.9221264
199,1.9254789,1.4888384
200,0.872328,-2.9559405
201,-0.28895634,2.8422704
202,3.4028728,-0.61992705
203,-0.95107466,3.5953019
204,0.7076705,1.8632495
205,3.6425958,-0.04020521
206,-4.460454,0.39299768
207,1.2035445,-3.7581894
208,-3.6774094,-0.89412284
209,4.5359282,-0.4639695
210,3.2045422,1.0214009
211,-2.7969208,1.1952537
212,4.507379,1.6742395
213,1.3866463,3.1414554
214,4.480935,1.2372562
215,0.07118695,0.347251
216,2.281401,-3.1000113
217,-1.7531749,1.0610286
218,-0.99525493,-0.2848394
219,-1.3224903,0.24728008
220,-0.8646861,-4.2676854
221,3.4003048,-0.05801119
222,-1.0965714,-4.4718256
223,3.1354063,0.49041843
224,-3.227698,-1.5166261
225,-2.1741893,0.66339195
226,2.2762754,1.0438157
227,1.7813911,-0.43081614
228,-1.2214977,-4.3768697
229,2.7969606,2.334217
230,1.7862078,-3.7776327
231,2.882338,1.4637232
232,1.0089461,-0.45367116
233,-2.627655,-0.15215397
234,-1.7324252,2.6936002
235,2.7865322,3.2063696
236,-2.0549066,3.0932362
237,-3.1157491,1.6512864
238,-2.4066024,-0.8811387
239,0.20329206,1.5084529
240,-4.1371384,0.36923978
241,-2.2314007,-1.2970752
242,-2.382311,-3.2075927
243,-2.0692935,-1.5838466
244,0.6488884,-1.465607
