,0,1
0,-0.82617474,-9.440529
1,-1.7385409,-10.697007
2,-2.7031426,-11.64629
3,-0.80609363,-10.739374
4,-0.4403206,-9.676941
5,-1.6436266,-11.025923
6,-2.8261106,-12.030819
7,-4.52823,-10.949999
8,-0.7217142,-12.282735
9,-2.719426,-10.660216
10,-3.4046702,-12.44727
11,-1.558215,-10.662127
12,-2.2095482,-9.885807
13,-0.96338683,-10.046941
14,-3.2817802,-12.116343
15,-2.1330385,-9.253151
16,-2.6522496,-11.077974
17,-4.070314,-11.028918
18,-1.2836297,-12.458819
19,-0.88446873,-10.588124
20,-1.3490957,-12.067952
21,-1.895314,-9.477489
22,-3.083938,-12.2380705
23,-2.5037699,-11.853474
24,-3.476453,-9.825354
25,-2.889497,-13.122132
26,-0.23416503,-9.64521
27,-2.083718,-13.174289
28,-4.3329344,-9.645115
29,-3.929309,-12.347746
30,-2.7646422,-9.167305
31,-3.121554,-10.887832
32,-4.570983,-11.986117
33,-3.8940363,-12.9827795
34,-2.491349,-10.197124
35,-0.049471755,-11.709571
36,-3.8869464,-10.120646
37,-2.8523693,-12.051658
38,-4.020459,-11.035517
39,-0.2690831,-12.061336
40,-2.8002272,-13.140706
41,-1.6581542,-8.969544
42,-1.9048657,-12.397649
43,-2.7538993,-12.128313
44,-2.4428647,-11.716329
45,-2.2788656,-11.696482
46,-1.4061764,-12.390626
47,-2.5632732,-9.459558
48,-0.35680032,-10.924786
49,-1.71933,-10.248474
50,-3.1188035,-11.5994835
51,-1.1536076,-12.782594
52,-2.7521255,-11.9850645
53,-4.070798,-9.611321
54,-1.8364165,-12.43509
55,-0.29575893,-11.64395
56,-2.8333442,-13.433554
57,-4.638186,-11.711216
58,-0.6508264,-11.762611
59,-0.8821818,-9.982299
60,-3.7655768,-12.332231
61,-0.7849622,-11.762601
62,-1.5239421,-9.881634
63,-2.237592,-9.138348
64,-3.195032,-12.056018
65,-1.5567209,-9.578889
66,-2.8891904,-12.237854
67,-4.2748504,-11.0135765
68,-2.0708015,-8.687156
69,-3.8514454,-12.200463
70,-2.7520916,-9.58213
71,-2.1042922,-9.284324
72,-0.7319885,-11.627151
73,-0.1598492,-10.425037
74,-1.4969392,-10.495591
75,-0.9587173,-12.076299
76,-2.5327394,-11.152718
77,-1.7995684,-9.495807
78,-0.56464905,-10.498127
79,-1.4291517,-10.381504
80,-3.6697843,-12.836804
81,-3.9049141,-9.5372
82,-0.8778116,-13.295476
83,-1.4856659,-9.65943
84,-4.384021,-10.056158
85,-1.1623089,-10.000717
86,-0.7239794,-9.575846
87,-3.5180423,-11.425012
88,-2.7160053,-12.615925
89,-1.9893987,-12.211008
90,-2.0996182,-12.6130085
91,-1.7311652,-9.31522
92,-3.1438026,-12.860001
93,-2.8870497,-12.916616
94,-2.9878821,-10.365532
95,-3.5947318,-12.64278
96,-1.8900006,-12.190534
97,-3.6949213,-9.990962
98,-3.0531082,-12.954976
99,-1.3558793,-11.645528
100,-2.6233597,-8.66903
101,-2.5370293,-11.409555
