,0,1
0,0.9290991,-1.2679623
1,2.0500493,0.2579238
2,-1.0147407,-1.4891546
3,2.0435479,0.15329103
4,0.867752,0.5298062
5,-2.3197935,-0.023694633
6,-0.50908923,1.4025488
7,1.6129189,0.019971898
8,-1.543374,0.9074238
9,1.4549726,2.0624835
10,0.4852102,-1.045822
11,0.94468284,-1.5421723
12,-0.19087711,-1.9226787
13,1.2204088,1.1978912
14,0.03231342,-2.060458
15,1.5715373,-0.41372487
16,-0.5892028,-2.7781763
17,0.63091993,0.28874096
18,-1.4646738,0.6783597
19,1.0495787,0.57790065
20,1.0677152,-1.4761692
21,-0.025045669,1.8763546
22,-0.61916804,-0.60598016
23,2.0741398,-0.88047254
24,1.2550997,-1.2908629
25,-1.1288462,-0.14420903
26,0.21202804,1.4494317
27,1.185272,-1.0152627
28,0.63811666,-0.42202383
29,0.019676138,0.13765582
30,-1.5944263,1.4026604
31,1.1991506,1.180955
32,-2.509989,0.6448834
33,0.3513895,1.9188664
34,0.6340968,1.4973422
35,-1.8255959,0.014082264
36,1.3078661,1.3081484
37,2.29678,-0.25721484
38,-1.7424326,-0.9115689
39,1.9526128,0.5170313
40,-0.8251843,0.7835591
41,-0.25424147,1.3943
42,-1.2277771,1.578473
43,2.136983,1.0913173
44,1.5628103,1.4437039
45,0.3026703,1.5528972
46,0.7270813,1.9834057
47,2.0081263,1.7659531
48,1.4293898,-0.863723
49,-1.1315112,-2.304455
50,1.2082494,1.8100666
51,1.1940387,1.993649
52,0.33549982,-0.13142115
53,-1.3775674,-1.2200247
54,0.81742835,2.122089
55,2.4162774,1.0925194
56,2.118543,-1.0180981
57,-1.7280005,-1.1141921
58,-1.6487498,-1.9538264
59,-1.8341509,0.6149706
60,-1.7445608,-1.10366
61,0.23828796,-0.46013463
62,0.9889362,-1.3333551
63,1.0814,-1.8783218
64,2.5277822,0.41521296
65,-0.570566,-2.0920265
66,0.51541907,1.8894447
67,-1.4221039,-0.2933239
68,1.649486,-2.0969613
69,1.3808945,0.7620101
70,1.3582895,-0.8992006
71,2.003157,-1.6840891
72,-1.1692178,1.7272907
73,0.5619495,0.499829
74,-0.9035392,1.5066574
75,0.89771414,-0.39534605
76,0.86692816,0.6261627
77,-1.7260522,0.79783523
78,-0.31419572,-2.1751084
79,1.6812093,0.8344999
80,-0.20641318,-0.34659165
81,-1.0052247,1.1458193
82,0.027125716,2.558195
83,1.230163,-0.94649315
84,1.2510194,0.58650297
85,1.9588838,1.4737685
86,-0.24212508,0.56702304
87,-0.6892026,0.6590913
88,0.80520344,0.6998543
89,-1.4998659,-1.3594029
90,-0.72503114,0.005310623
91,-0.1375214,-2.534618
92,-1.8925081,0.5347972
93,-0.31665438,-1.7773567
94,-0.15219435,-0.6819313
95,0.7333226,1.7759821
96,-0.74148905,2.1283038
97,-1.6567147,-0.21766272
98,1.4733716,1.0327414
99,-0.47386232,-0.48021406
100,-0.3428512,1.7774614
101,1.0369948,2.453857
102,1.0833163,-0.78496987
103,0.6777614,-0.9418904
104,0.59656835,-2.155481
105,-1.3106688,-1.7657983
106,0.41426492,1.5063915
107,-0.72451997,-0.3886754
108,0.3693373,2.1141167
109,1.9627854,0.28175476
110,-1.0274649,1.5522726
111,0.08631466,0.68716854
112,-2.027375,-0.48490968
113,0.20143344,-2.151386
114,-0.7708998,-1.9478707
115,1.5899527,-0.6075778
116,-1.0526968,-0.09874688
117,0.9541852,0.0727531
118,-0.965184,-0.54038376
119,-1.6640942,-0.3479838
120,1.7054917,-1.743971
121,-1.6492916,-0.40682882
122,-0.53357226,0.98671365
123,-1.7805932,1.6230526
124,1.5735266,-0.23739749
125,-0.12504122,-1.6667923
126,0.6156249,0.09276775
127,-0.54504603,-0.944956
128,0.74788225,2.2571533
129,2.3743029,-0.8091414
130,0.05288378,0.111497626
131,0.7167957,-0.44437453
132,1.2573245,-1.418994
133,-1.0899354,-0.5527526
134,-1.4428247,0.27523416
135,1.6154975,-0.5134412
136,0.08847226,2.334546
137,-0.49939322,0.9518703
138,2.2126734,-1.5549632
139,-0.9633916,-1.4224677
140,-1.0974867,-1.0495365
141,-0.73498577,2.212809
142,1.647032,-1.1296054
143,1.7106984,-1.5133097
144,1.9440889,1.2682384
145,-1.972976,-0.72980696
146,-2.1311178,-1.475861
147,-0.3329287,-1.631751
148,0.40516388,-1.2690831
149,2.3285499,1.5065937
150,-1.7070084,0.7676887
151,1.5021557,1.7471535
152,-0.31250778,2.4275901
153,-0.74918586,1.7376441
154,-2.5468724,1.0279291
155,-1.739545,0.045110792
156,0.79911816,-1.2733171
157,-0.380507,-0.9395266
158,1.4273206,1.4484898
159,-0.6157306,0.56288755
160,-0.678342,-1.5560915
161,0.89708614,0.4619383
162,-0.08574363,-1.3285462
163,-0.5531358,0.21786927
164,0.4489445,1.798195
165,-1.6260034,0.2973633
166,-0.32948256,0.2755845
167,-0.24795231,1.4953316
168,-2.3820212,-0.41268837
169,0.31525242,2.1322849
170,0.55388427,-1.0839701
171,1.4944695,-1.4053186
172,-0.22028352,1.0438254
173,-0.66211236,0.6734729
