,0,1
0,48.3961,29.629976
1,23.153297,78.57658
2,21.049627,63.985386
3,4.6204786,72.40467
4,4.72285,49.790512
5,28.059048,80.99636
6,28.271154,31.406641
7,-18.107153,53.46248
8,10.886862,55.83626
9,19.656172,82.2947
10,38.214344,72.10887
11,-0.4695689,50.96195
12,26.631138,39.56094
13,31.559,24.28324
14,21.258972,65.59989
15,-2.6043642,58.00886
16,7.1130095,56.062565
17,8.92943,63.734818
18,44.74834,29.819809
19,31.883617,45.06861
20,-1.2182531,86.196014
21,46.749664,39.358894
22,11.988333,72.58911
23,-21.182909,53.583637
24,12.795612,45.264786
25,-11.996236,43.160736
26,41.76618,57.39597
27,41.520367,33.27745
28,6.7358766,59.627666
29,-5.892192,52.80144
30,-11.192813,81.51946
31,23.0609,19.168692
32,-12.145003,29.25225
33,9.808714,87.79841
34,34.622856,53.359356
35,-10.237169,78.54965
36,29.013409,79.70447
37,13.3532295,78.77052
38,24.511726,70.57573
39,35.715336,30.594032
40,35.63061,70.77114
41,-3.50337,67.896774
42,17.106,36.738876
43,32.63513,55.486862
44,32.800392,63.272312
45,41.168976,55.028427
46,-21.21585,37.461235
47,23.222864,78.577225
48,7.776417,26.720438
49,-8.406726,79.54462
50,-15.388289,40.008873
51,43.837753,68.9747
52,28.574593,39.951332
53,-18.078651,70.70732
54,11.241461,32.242146
55,1.0633054,55.493076
56,41.16386,69.4812
57,29.841171,30.192806
58,21.240175,64.1646
59,25.855621,28.470383
60,0.055207953,53.90762
61,8.844844,28.079147
62,18.335112,24.331694
63,3.0333529,53.73576
64,-0.33923522,33.661633
65,-3.8442628,53.607166
66,21.189903,65.556885
67,12.677399,29.38814
68,51.656853,39.046886
69,8.66982,67.47456
70,11.650876,52.709248
71,6.148623,22.953339
72,-4.856586,73.57008
73,-17.723957,59.913887
74,37.825623,24.292673
75,56.190243,42.618965
76,-12.503306,51.21276
77,32.0989,71.026085
78,-1.7179347,56.01668
79,1.768662,56.703087
80,24.665068,37.659393
81,-11.650046,38.027737
82,52.975292,30.999655
83,17.864563,57.175777
84,36.30392,58.209232
85,-11.380688,54.82826
86,48.42585,43.3838
87,27.865131,36.507008
88,0.50801444,81.10216
89,14.027919,78.09765
90,-19.213724,50.215443
91,18.443092,56.875874
92,-8.3961935,32.364754
93,4.6178675,40.347515
94,47.91092,44.81113
95,37.81781,31.87716
96,29.105133,68.94751
97,34.49579,40.272114
98,-12.705373,76.02874
99,33.363987,60.686394
100,41.477726,68.7314
101,-20.217848,63.579693
102,4.2670817,47.037334
103,1.7165824,59.94408
104,-3.754238,55.88603
105,24.395538,53.786724
106,51.798534,49.036297
107,23.34985,57.097393
108,-10.372262,81.781586
109,32.111153,72.08884
110,-27.37756,54.340755
