,0,1
0,14.706806,3.5141757
1,14.737767,2.9270055
2,16.823484,3.4859767
3,17.655664,4.6067266
4,13.919703,5.445664
5,17.167772,3.4547598
6,16.779285,6.526309
7,15.758585,4.4519434
8,16.60604,5.0449624
9,16.442165,3.403235
10,17.207422,5.6113944
11,17.242022,4.6998844
12,16.086288,6.510827
13,16.193096,4.24641
14,14.639686,5.3685436
15,16.24046,2.8174431
16,13.812791,4.8218975
17,16.665737,3.914494
18,16.179205,6.446667
19,17.66416,3.4118807
20,17.377758,5.009397
21,14.698703,5.566851
22,15.585522,4.194647
23,15.313146,5.25421
24,16.815693,3.7574902
25,14.057162,4.446342
26,14.87986,4.9407086
27,16.113476,3.8073084
28,15.539019,3.2636259
29,15.337521,5.7949085
30,14.344953,5.842417
31,16.505753,6.321603
32,14.788174,5.8327675
33,16.390099,4.657375
34,16.737635,3.8853745
35,16.351503,4.406455
36,15.094366,3.1269379
37,16.395277,6.294779
38,13.824707,4.9087934
39,14.6979475,3.328449
40,16.326138,4.7642303
41,14.161927,5.4904222
42,16.578552,3.3763993
43,15.108121,3.456377
44,14.118093,5.4797206
45,13.948603,4.6038837
46,13.942664,5.28868
47,14.022869,5.4585466
48,14.5991335,4.270283
49,16.467018,3.922079
50,15.650514,3.293512
51,14.247488,4.6090097
52,16.021856,5.495368
53,17.286602,4.3165135
54,16.920324,5.4819527
55,16.673105,6.5633698
56,16.854795,4.5898685
57,17.427372,5.565313
58,15.584382,4.914067
59,16.97267,4.044901
60,16.044933,2.789947
61,15.06315,3.4528916
62,15.485598,3.1504912
63,16.295546,5.45968
64,15.525521,3.7305417
65,16.575993,3.1033568
66,14.158774,5.602526
67,15.991111,5.0155067
68,15.744414,3.6347003
69,16.351902,5.3191357
70,15.187296,4.4990516
71,16.836731,5.076427
72,17.015005,6.1518044
73,15.773307,3.978354
74,16.740604,4.4589725
75,15.816839,4.3861074
76,14.141183,4.8437033
77,16.652187,2.965946
78,17.539576,5.144818
79,16.528343,4.284633
80,15.979065,5.968616
81,14.164971,3.9803798
82,15.512765,3.7828119
83,14.535918,4.3592196
84,14.844068,4.1358204
85,15.940055,4.8414636
86,16.772295,6.533593
87,15.457579,3.1581774
88,14.576292,4.5474586
89,16.096354,4.8406873
90,17.026798,4.494873
91,15.569129,4.7886147
92,13.547378,4.2243805
93,16.640593,4.9726315
94,16.371866,6.242871
95,15.626952,2.73652
