,0,1
0,5.4184904,50.47281
1,49.706844,4.082747
2,-27.315598,-18.58117
3,20.38962,-32.20226
4,-17.10679,-13.212006
5,20.320595,-11.700838
6,-1.1091416,3.2094243
7,0.5843957,-15.816574
8,8.115642,-19.641064
9,-4.7340713,-30.293303
10,8.663335,-29.29467
11,26.967503,37.45263
12,11.549799,-4.389718
13,26.5107,-0.87727195
14,52.69768,-26.487217
15,-13.171124,-6.9936786
16,-3.0426245,-20.23865
17,1.5909474,-7.109584
18,21.549503,39.911697
19,-30.584612,-5.582735
20,19.321274,-25.624075
21,-14.44731,-13.207491
22,-9.456909,-21.465504
23,42.209843,16.235773
24,10.135357,3.9869165
25,-32.296024,-2.8328967
26,12.67502,33.35982
27,-15.477363,-17.498985
28,-5.549431,43.292374
29,15.004792,4.4668713
30,-18.725536,1.1073579
31,-19.083462,7.3960853
32,41.439384,-27.672678
33,2.4170825,5.0974774
34,25.992382,-30.992361
35,8.595163,-19.241837
36,13.190429,-41.581116
37,8.646074,-2.1586094
38,28.41506,42.7403
39,31.74478,-26.214996
40,-2.8263521,-18.787746
41,40.86523,-15.867617
42,-5.5859475,12.900961
43,47.74587,14.304408
44,34.3561,17.029087
45,-20.192451,-28.400053
46,9.2104225,46.115845
47,11.862445,-5.2149687
48,28.404505,35.037163
49,-5.5212626,-30.014812
50,-8.852152,-14.045193
51,-9.600003,32.3082
52,23.582087,3.5148907
53,6.3696074,-41.730377
54,30.972229,-30.24349
55,7.7614655,-19.832373
56,33.60671,-18.129972
57,-16.957245,20.777002
58,-3.2061155,41.551193
59,-29.911469,-3.465603
60,29.853966,6.510095
61,23.138124,-37.47337
62,-29.935955,-17.263542
63,-23.262255,15.457796
64,19.99002,32.638565
65,0.58372945,36.89163
66,7.873276,-41.741505
67,6.965397,-12.004369
68,21.219574,12.8419895
69,-20.72395,0.8332836
70,2.1327147,7.747346
71,46.621536,-28.246595
72,23.393757,41.827713
73,40.9212,-20.213697
74,-14.374714,-5.500591
75,10.200314,0.04862764
76,27.010983,39.07644
77,20.752481,31.48686
78,26.134712,-20.700745
79,4.6970496,-26.348856
80,-30.961622,-6.3246183
81,-4.186902,-10.346941
82,2.720579,16.228048
83,15.014386,-0.6181963
84,-9.236319,34.703793
85,19.715864,8.065906
86,20.263239,21.07968
87,-23.786398,-13.284868
88,-3.1231692,-0.09974072
89,-11.891803,38.10488
90,34.839012,-32.155876
91,-18.596506,23.56887
92,-2.962267,-0.9428243
93,-4.385815,-27.879108
94,25.56523,45.66334
95,-19.02282,-30.987514
96,16.077286,32.72766
97,29.388678,9.327753
98,-4.997552,31.890572
99,44.36914,4.708011
100,-20.076363,-23.57595
101,32.402794,-24.885767
102,-21.517244,-29.041721
103,1.2602787,-12.968646
104,-2.0201669,-8.388553
105,35.713516,-33.83985
106,38.503998,1.8473618
107,13.055693,10.8448
108,46.77521,11.093727
109,47.648426,-1.1891376
110,24.229044,-32.11549
111,48.256744,-30.84471
112,16.663982,-20.645002
113,17.254604,-13.347699
114,-17.838533,-4.1761875
115,-8.64071,-19.819874
116,34.766434,-31.580536
117,-6.9406204,-8.912324
118,2.255947,13.858191
119,26.862518,36.167374
120,38.60313,17.664007
121,-8.953686,32.32594
122,31.563295,12.944458
123,-3.0545285,-34.4692
124,-3.0902426,13.238565
